CUSIP,Security Description,Ticker,Coupon,Maturity,Price,Current Face (m),Market Value,Market Value %,Yield to Worst,Duration,Spread Duration,OAS,WAL to Maturity,Structure,MSCI ESG Rating,Fitch Rating,Moody's Rating,S&P Rating,Barclays Sub Sector,Barclays Industry,Barclays Sub Industry,Country Name,Custom DxS(O),KRD Contribution 3M,KRD Contribution 1Y,KRD Contribution 2Y,KRD Contribution 3Y,KRD Contribution 5Y,KRD Contribution 7Y,KRD Contribution 10Y,KRD Contribution 15Y,KRD Contribution 20Y,KRD Contribution 25Y,KRD Contribution 30Y,KRD Contribution 40Y,KRD Contribution 50Y
BRY2MNC68,LANSFORSAKRINGAR HYPOTEK AB (PUBL) MTN RegS,LANSBK,1.375,1811721600000000000,94.133711,500000.0,476961.2462568306,3.566515229187586e-05,3.410106367192256,2.958252134532256,2.99914300819037,60.74775362888231,3.084699453551913,SECURED,A,NR,Aaa,AAA,European Collateralized,Mortgages Other,Mortgages Other,Sweden,1.8219120055933353,4.7821160488948644e-08,4.7677644965059674e-07,9.39848815237198e-07,9.913921052050079e-05,4.9028559499822e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2MNF32,APRR SA MTN RegS,ARRFP,1.875,1862092800000000000,93.376682,500000.0,469905.95098360657,3.513758703923017e-05,3.430071698768988,4.381420092124124,4.428824634652184,76.93893962364433,4.6775956284153,SENIOR,A,A,NR,A-,Industrial,Transportation,Transportation Services,France,3.4074907116921302,1.892829444919004e-07,6.028019352229685e-07,1.278782983193335e-06,2.9763109158026137e-05,0.00012211855282150895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2MNL27,SOCIETE GENERALE SA MTN RegS,SOCGEN,2.625,1874793600000000000,95.175146,1000000.0,975849.8206557377,7.296993779017785e-05,3.68255377376685,4.638948358634122,4.698803702105793,104.9205451574151,5.081967213114754,SRP,AA,A,A1,A,Financial Institutions,Banking,Banking,France,4.930010460126201,1.7761122700726552e-07,1.8186718138783994e-06,3.542896030060627e-06,8.516476429175977e-06,0.0003097964908994702,1.4651626741787015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2MNT60,NATIONAL GRID PLC MTN RegS,NGGLN,2.179,1782777600000000000,96.48087,650000.0,638928.5716666667,4.777638642752947e-05,3.90144136208681,2.02907708247671,2.053373167266279,86.87281114781467,2.166666666666667,SENIOR,AAA,BBB,Baa2,BBB,Utility,Electric,Electric,United Kingdom,1.7838229937591352,1.8525611619524827e-07,1.9980690817783127e-06,8.100879520712824e-05,1.3749850378549599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2MNVJ9,NATIONAL GRID PLC MTN RegS,NGGLN,2.949,1901059200000000000,95.298024,500000.0,477742.4350684931,3.572356629962871e-05,3.852238641234917,5.358810613251208,5.41568238140364,122.44423523792013,5.915068493150685,SENIOR,AAA,BBB,Baa2,BBB,Utility,Electric,Electric,United Kingdom,6.631190874824467,9.216467602083947e-08,1.0121472189080771e-06,1.989913873023528e-06,4.721636236644127e-06,0.00010794825266303758,7.567171156199933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2MNWU3,NATIONAL GRID PLC MTN RegS,NGGLN,3.245,2027289600000000000,93.293902,700000.0,654986.5331780822,4.8977133128223325e-05,4.080267051256437,8.401988727132458,8.498465767862776,143.72682731512535,9.915068493150685,SENIOR,AAA,BBB,Baa2,BBB,Utility,Electric,Electric,United Kingdom,12.214575218611174,1.4186755729890344e-07,1.5574714934670086e-06,3.0553930260925713e-06,7.227398877627876e-06,1.369172662344738e-05,3.969112660415769e-05,0.0003461403362485067,0.0,0.0,0.0,0.0,0.0,0.0
BRY2MPL89,BERLIN (STATE OF) RegS,BERGER,1.25,1843430400000000000,93.037752,1000000.0,941784.6238251367,7.042268590682065e-05,3.088856382579008,3.907858916192268,3.95957913173509,40.956661550197,4.087431693989071,SENIOR,A,AAA,Aa1,,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,1.6217114237969699,9.44572778245381e-08,8.693994292957764e-07,1.7169960587609233e-06,0.0001242115714916309,0.00014830949676566453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2NEFF4,ITALY (REPUBLIC OF),BTPS,3.25,2151014400000000000,91.064674,13262855.0,12148054.211202199,0.0009083803073996297,4.144441057174308,10.8867681620676,11.032414076936293,138.03260787611538,13.83695652173913,SENIOR,BBB,BBB,Baa3,BBB,Treasury,Treasury,Treasury,Italy,15.228328862086828,7.272782694907349e-06,2.8350565354506917e-05,5.821378992769601e-05,0.00013831055193046059,0.00026006536064581874,0.0004374077218934778,0.0026386383549395396,0.00632106668226106,0.0,0.0,0.0,0.0,0.0
BRY2NEQ62,AUSTRIA (REPUBLIC OF),RAGB,1.85,2505340800000000000,76.790618,6500000.0,5104083.476010929,0.00038166185599144975,3.212234840560035,18.77093333378053,19.01674599260225,48.852445606450694,25.062841530054644,SENIOR,AA,AA+,Aa1,AA+,Treasury,Treasury,Treasury,Austria,9.290145492152906,6.535772977671915e-07,8.471130786059699e-06,1.654361211049766e-05,4.004131485390019e-05,7.643520928381641e-05,0.000130741908554244,0.00027193339129932603,0.000410515999204032,0.00046652390038641223,0.005659261963709873,8.302724737651954e-05,0.0,0.0
BRY2NYJ41,INDUSTRIAL AND COMMERCIAL BANK OF MTN RegS,ICBCAS,1.625,1748736000000000000,97.056724,300000.0,295618.9424918033,2.210513891238908e-05,4.454821815098509,1.0545532498287,1.072222453745718,102.98466189144503,1.087431693989071,SENIOR,AA,NR,A1,NR,Non - Corporate,Foreign Agencies,Foreign Agencies,China,1.104224668714183,3.6593168205396936e-08,2.0931921443089663e-05,2.342531466679696e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P1RQ3,CREDITO EMILIANO SPA       RegS,CRDEM,1.75,1874880000000000000,91.731738,500000.0,466667.56978142075,3.4895434538033225e-05,3.555673626715539,4.755507275192068,4.816754484671636,93.13823408192805,5.084699453551912,SECURED,A,AA,Aa3,NR,European Collateralized,Mortgages Other,Mortgages Other,Italy,4.486240067085235,6.0953972705057e-08,6.056775133712694e-07,1.1902034009279755e-06,2.8479385362370522e-06,0.00015370843139632728,7.53228799703689e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P21Q9,ALCON FINANCE BV  RegS,ALCSW,2.375,1843344000000000000,95.065616,500000.0,486197.2739890711,3.635578352916714e-05,3.697801287536318,3.760926122198996,3.804408495213557,98.17075947516376,4.084699453551912,SENIOR,AAA,NR,Baa2,BBB+,Industrial,Consumer Non-Cyclical,Healthcare,Switzerland,3.7348167132887977,8.262470583704077e-08,8.207398981436879e-07,1.612360036884374e-06,6.483230746382495e-05,6.938338386316663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2BM7,ABN AMRO BANK NV MTN RegS,ABNANV,2.375,1811808000000000000,96.24088,750000.0,738061.7229508196,5.5189145777413974e-05,3.684183401711594,2.905365345136152,2.945575731098196,86.87609042048872,3.087431693989071,SRBN,A,A,Baa1,BBB,Financial Institutions,Banking,Banking,Netherlands,2.5590010355528405,1.3441263548195614e-07,1.2315787779093997e-06,2.4219143312312083e-06,0.00014896611356087508,7.5906122638681045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2CE4,ABN AMRO BANK NV  RegS,ABNANV,3.0,1969660800000000000,95.881856,750000.0,739646.706885246,5.530766419761085e-05,3.595236156382864,6.996396832766533,7.084921051918881,100.81978418678676,8.087431693989071,SRBN,A,A,Baa1,BBB,Financial Institutions,Banking,Banking,Netherlands,7.143002114348839,1.7030531640207685e-07,1.5580006396266227e-06,3.0592811511545886e-06,7.302742469633525e-06,1.3819957574177838e-05,0.0002336786782324785,0.00012736540123640632,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2D37,ATHORA NETHERLANDS NV      RegS,ATHORA,5.375,1977523200000000000,97.762493,500000.0,506655.70270491805,3.7885578625790715e-05,6.170246494490894,2.783044861412031,2.821775218893704,324.2562192248068,8.336065573770492,SUB,BBB,BBB-,NR,NR,Financial Institutions,Insurance,Life Insurance,Netherlands,9.149781639807241,5.81120111083481e-07,1.6812137603489494e-06,3.474878188928296e-06,9.506303897970744e-05,4.637013876060145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2K54,TDC NET AS MTN RegS,TDCDC,5.056,1843344000000000000,101.236355,500000.0,529320.5728142076,3.9580362112850214e-05,4.684260324479439,3.453771344017063,3.490324287287684,189.40067898591025,4.084699453551912,SECURED,BBB,BBB-,NR,NR,Industrial,Communications,Wirelines,Denmark,6.610697898933006,1.756903960269093e-07,1.7294022883938917e-06,3.368607466493802e-06,7.201761807907331e-05,5.9410202221192816e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2M11,SWEDBANK HYPOTEK AB        RegS,SWEDA,1.375,1811721600000000000,94.21229,1000000.0,954708.2825136612,7.138906264898107e-05,3.381730854513121,2.958303690547222,2.999195239842812,58.0023019196744,3.084699453551913,SECURED,AA,NR,Aaa,AAA,European Collateralized,Mortgages Other,Mortgages Other,Sweden,1.7396022781741305,9.567246434078737e-08,9.540224973530826e-07,1.8809356718699384e-06,0.0001984459007175683,9.813996148055452e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2NA0,SVENSKA HANDELSBANKEN AB MTN RegS,SHBASS,3.25,2001196800000000000,95.613916,500000.0,492898.8149726776,3.685689652659895e-05,4.44557738418534,3.724645898031104,3.774161203704458,170.75122057950662,9.087431693989071,SUB,AAA,A+,A3,A-,Financial Institutions,Banking,Banking,Sweden,6.444426321963562,1.2266929985057103e-07,1.1144804815279898e-06,2.1741434348910184e-06,6.206883396028846e-05,7.179876128539558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2QU3,BANK GOSPODARSTWA KRAJOWEGO MTN RegS,BGOSK,3.0,1874793600000000000,96.010382,500000.0,493822.4018032787,3.692595845820591e-05,3.879104743400408,4.591312707978997,4.650598329048607,123.6708196397878,5.081967213114754,SENIOR,BBB,A-,NR,NR,Non - Corporate,Foreign Agencies,Foreign Agencies,Poland,5.751433071688687,1.0146594335384242e-07,1.0370469402354326e-06,2.016662452514065e-06,4.835370355962712e-06,0.00015426535694599427,7.282719685404998e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2UU8,AXA SA MTN RegS,AXASA,4.25,2309558400000000000,97.911407,1250000.0,1231315.5327054795,9.207258731801896e-05,4.553356468975878,7.070005668154691,7.159991702594041,192.48044805454632,18.86027397260274,SUB,AAA,WD,A2,A-,Financial Institutions,Insurance,Life Insurance,France,13.781584109821349,5.564035707139305e-07,3.5441505539677233e-06,7.0736475007109235e-06,1.6664942368385466e-05,3.122094524332629e-05,0.0003363991395847983,0.0002554944853981592,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2V94,STEDIN HOLDING NV MTN RegS,STEDIN,2.375,1906675200000000000,93.595787,500000.0,478750.79292349727,3.579896705125301e-05,3.5621697118845,5.474689229376057,5.53364410515692,95.77872037596121,6.092896174863387,SENIOR,,NR,NR,A-,Non - Corporate,Foreign Local Government,Foreign Local Government,Netherlands,5.300053514079107,8.972962137859224e-08,8.208228890257191e-07,1.6112478654484963e-06,3.849985317101959e-06,9.415879803395068e-05,9.545763561137776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2W28,INSTITUTO DE CREDITO OFICIAL MTN RegS,ICO,1.3,1793404800000000000,95.278655,500000.0,479625.51543715846,3.5864375115131774e-05,3.29396264693167,2.433230878220142,2.468192879963272,37.988748087244815,2.502732240437159,SENIOR,BBB,A-,Baa1,A,Non - Corporate,Foreign Agencies,Foreign Agencies,Spain,0.9376355754765604,1.5438952652139798e-07,4.1679590841254237e-07,4.186736848080451e-05,4.4827751042470236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P2YB6,VISA INC,V,1.5,1781481600000000000,95.942548,1350000.0,1312929.3160327869,9.817532215093912e-05,3.512827345236258,2.038319203106078,2.067033037349778,49.37821110122009,2.12568306010929,SENIOR,A,NR,Aa3,AA-,Industrial,Technology,Technology,United States,1.020663936714535,2.08686114896977e-07,1.4071864047997495e-06,0.00017375573966993255,2.474103222175548e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P30F2,VISA INC,V,2.0,1876176000000000000,93.875868,1000000.0,956245.0187978143,7.150397331318471e-05,3.318169039007945,4.725188459751297,4.778944303025519,69.25867874415529,5.12568306010929,SENIOR,A,NR,Aa3,AA-,Industrial,Technology,Technology,United States,3.3098336821945553,2.0648333580257442e-07,1.3724062890854172e-06,2.7317846498973373e-06,7.898587323637773e-06,0.0003094702346728982,1.6190253254503752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P32G8,VISA INC,V,2.375,2033942400000000000,91.706151,650000.0,609587.2492595629,4.558236596924911e-05,3.354060505864642,8.705504249350193,8.805540332073177,73.35208843239757,10.125683060109289,SENIOR,A,NR,Aa3,AA-,Industrial,Technology,Technology,United States,6.459047731332751,1.5948658784348874e-07,1.0596183786295275e-06,2.1084026352846716e-06,5.0541294738613225e-06,9.612431533021199e-06,1.990080848804548e-05,0.00035175182291565784,7.170780628390325e-06,0.0,0.0,0.0,0.0,0.0
BRY2P3CU6,REGIE AUTONOME DES TRANSPORTS PARI MTN RegS,RATPFP,1.875,1969056000000000000,89.639398,500000.0,456931.621147541,3.416742132216237e-05,3.362203088329174,7.296125032038076,7.388258831716335,78.7863314126249,8.068306010928962,SENIOR,BBB,AA-,Aa2,,Non - Corporate,Foreign Agencies,Foreign Agencies,France,5.8209380887785604,5.797124406644828e-08,6.54542280249673e-07,1.2806920286187245e-06,3.066838363555659e-06,5.824856664056701e-06,0.00015464480320654935,8.376007420172385e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRY2P3YA6,BAYERISCHE LANDESBODENKREDITANSTAL RegS,BYLABO,1.875,2285280000000000000,82.488304,325000.0,273631.3015245902,2.046099576703073e-05,3.160632695654075,14.666198943374392,14.863520229138294,39.94924213277167,18.09016393442623,SENIOR,A,,Aaa,,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,5.937863685791956,4.626629127558848e-08,4.2585864571038227e-07,8.395835436102039e-07,2.0247574878665004e-06,3.870700904741515e-06,6.660562620713543e-06,1.3872725114279756e-05,0.00011383171271183663,0.00015851286717877985,0.0,0.0,0.0,0.0
BRY2QLRX3,FINLAND (REPUBLIC OF),RFGB,1.5,1978819200000000000,89.199355,6137000.0,5531510.154054917,0.00041362302198907637,2.974915611654949,7.728353650522685,7.825985763640623,41.07620821338387,8.37704918032787,SENIOR,AA,AA+,Aa1,AA+,Treasury,Treasury,Treasury,Finland,3.2146182070228018,2.094814510078701e-06,5.96352498641003e-06,1.263190731911919e-05,3.0476586606059735e-05,5.822711531225549e-05,0.0016866687826299928,0.0014005622605655877,0.0,0.0,0.0,0.0,0.0,0.0
BRY2QM382,JAPAN BANK FOR INTERNATIONAL COOPE,JBIC,1.5,1874966400000000000,91.827873,1000000.0,931967.2545901639,6.968858440147037e-05,3.269260815967656,4.794667866678857,4.856382353724462,65.58609430147337,5.087431693989071,SENIOR,A,NR,A1,A+,Non - Corporate,Foreign Agencies,Foreign Agencies,Japan,3.1851115101538374,1.1338209552753286e-07,1.041035527959753e-06,2.0512157621534427e-06,4.921134314963392e-06,0.0003103118216750282,1.5695026928435093e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2QMVZ1,ALLIANZ SE        RegS,ALVGR,4.252,2603750400000000000,98.047742,1250000.0,1269162.348770492,9.490261275365875e-05,4.556557245738324,6.397555118183186,6.478862071748717,192.9729559865676,28.180327868852462,SUB,AA,NR,A1,A+,Financial Institutions,Insurance,Life Insurance,Germany,12.502451654146073,7.363327126256144e-07,3.520987378826318e-06,7.081601628000877e-06,1.6720892742388673e-05,3.116652858636707e-05,0.00042743753340448835,0.00012048081949842943,0.0,0.0,0.0,0.0,0.0,0.0
BRY2QN372,LITHUANIA (REPUBLIC OF)    RegS,LITHUN,2.125,1969660800000000000,90.359315,1145000.0,1056818.0843456283,7.902440338454553e-05,3.514763928514131,7.235981457737643,7.327403624397829,93.40339671830088,8.087431693989071,SENIOR,A,A,A2,A+,Treasury,Treasury,Treasury,Lithuania,6.844043876447461,1.8455530755535588e-07,1.6891808936739986e-06,3.3183825705694873e-06,7.926539824965011e-06,1.5012725932406146e-05,0.0003498683817560956,0.00019381935131408567,0.0,0.0,0.0,0.0,0.0,0.0
BRY2QNH28,MCDONALDS CORPORATION MTN RegS,MCD,2.375,1874880000000000000,94.559933,700000.0,677136.4025846996,5.0633407032721616e-05,3.5629166607825,4.631017059544902,4.683535658323642,92.37433327701021,5.084699453551912,SENIOR,A,NR,Baa1,BBB+,Industrial,Consumer Cyclical,Restaurants,United States,4.326384838167495,1.1573498089159279e-07,1.1502632774095636e-06,2.260867912505605e-06,7.74608940064969e-06,0.00021569842642587324,7.512789754084944e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2QNHQ5,MCDONALDS CORPORATION MTN RegS,MCD,3.0,2032646400000000000,93.718042,600000.0,578783.6618360656,4.3279003494379255e-05,3.759425437658992,8.393799737948285,8.490681379478506,112.3761325602911,10.084699453551913,SENIOR,A,NR,Baa1,BBB+,Industrial,Consumer Cyclical,Restaurants,United States,9.541499362274719,1.2558830388538524e-07,1.2454681585057323e-06,2.4429934459756223e-06,5.830019861429074e-06,1.1013315869169397e-05,2.3259743880325897e-05,0.00031508768545909874,4.270473211393715e-06,0.0,0.0,0.0,0.0,0.0
BRY2QPBZ6,BLACKSTONE HOLDINGS FINANCE CO LLC RegS,BX,3.5,2032732800000000000,98.068504,500000.0,506312.46535519126,3.785991278302815e-05,3.732670254725345,8.215600040717526,8.309458760392392,109.29629272962771,10.087431693989071,SENIOR,BB,A+,NR,A+,Financial Institutions,Brokerage/Asset Managers/Exchanges,Brokerage/Asset Managers/Exchanges,United States,9.081930371006163,1.3222688490431158e-07,1.208918814616474e-06,2.372519927975155e-06,5.65874390312559e-06,1.0697944343409312e-05,2.3097063146625078e-05,0.0002646133247953865,3.2611591857655554e-06,0.0,0.0,0.0,0.0,0.0
BRY2QPC28,BARCLAYS PLC      RegS,BACR,2.885,1801353600000000000,98.19858,1000000.0,989080.062295082,7.395923951359597e-05,3.962053278185618,1.66012631844743,1.697950703729344,83.8279223505983,2.754098360655738,SENIOR,AA,A,Baa1,BBB+,Financial Institutions,Banking,Banking,United Kingdom,1.4233567974736718,5.634187769608928e-07,2.987009091633492e-05,9.232047843344993e-05,2.9200358765934077e-08,-1.5980089091965157e-09,1.1483049704928089e-10,-2.7726804359217842e-11,2.022146562663649e-12,4.898444684507842e-13,-8.758179183960525e-14,6.5655096101009416e-15,-2.8370024685020278e-15,3.2497689842274063e-16
BRY2SFA12,EUROPEAN UNION MTN RegS,EU,1.875,2126822400000000000,86.469901,300000.0,264650.4816885246,1.978944790088249e-05,3.154179748461305,11.203017666577102,11.352200257545356,43.81247550524365,13.068306010928962,SENIOR,A,AAA,Aaa,AA+,Non - Corporate,Supranational,Supranational,Supranational,4.973679957143265,3.479012385555384e-08,3.942391058750183e-07,7.740646987972487e-07,1.862995263995893e-06,3.5602250065613322e-06,6.116608638677978e-06,8.60640133301919e-05,0.00012289459827743876,0.0,0.0,0.0,0.0,0.0
BRY2ST0F2,BAWAG PSK BANK FUER ARBEIT UND WIR RegS,BAWAG,1.75,1899158400000000000,91.65162,750000.0,689292.9719178083,5.154242406505847e-05,3.34294432842519,5.518926691112159,5.589078244194063,75.7762723813965,5.854794520547945,SECURED,AAA,NR,Aaa,NR,European Collateralized,Pfandbriefe Traditional,Pfand Trad Hypo,Austria,4.235195153929866,1.3865035849281863e-07,8.90057127053085e-07,1.794040968282048e-06,4.290382667191726e-06,0.0001597446942213392,0.00011760103455491397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2VG348,UNICREDIT BANK AG RegS,HVB,1.375,1812326400000000000,94.116065,500000.0,476741.52718579234,3.564872262554236e-05,3.403922721865849,2.977230798769577,3.018340739325377,60.42758521621109,3.103825136612022,SECURED,A,NR,Aaa,NR,European Collateralized,Pfandbriefe Traditional,Pfand Trad Hypo,Germany,1.8239104223714582,5.7337736124232286e-08,4.742326484751365e-07,9.397521084697685e-07,9.871717372497814e-05,5.945978719511303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2VG5C8,ERSTE GROUP BANK AG MTN RegS,ERSTBK,4.0,2001715200000000000,97.973983,500000.0,507793.4122677596,3.797065175309636e-05,4.573209576408055,3.469093124042313,3.515645735749079,181.84716041081202,9.103825136612022,SUB,AA,BBB+,Baa1,BBB+,Financial Institutions,Banking,Banking,Austria,6.393101940563501,1.6674678629227845e-07,1.3622314160748484e-06,2.668822776269879e-06,7.408271051913108e-05,5.34432154143037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2WHKF1,KOMMUNEKREDIT MTN RegS,KOMMUN,1.5,1873584000000000000,92.969843,500000.0,472021.346147541,3.5295767376251925e-05,3.023548975329193,4.753137338842754,4.814377923009166,41.52006050260581,5.043715846994536,SENIOR,A,NR,Aaa,AAA,Non - Corporate,Foreign Local Government,Foreign Local Government,Denmark,1.9989326264575027,3.034238191358065e-08,5.259642824398674e-07,1.026207230245068e-06,2.535847711810259e-06,0.00015927010105723724,4.37716715552491e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2WJJA0,ROYAL BANK OF CANADA MTN RegS,RY,1.75,1875571200000000000,92.392286,1000000.0,939558.1059016393,7.025619627806082e-05,3.397251968905546,4.778603790090364,4.84011687268537,77.94659633174167,5.10655737704918,SECURED,AA,AAA,Aaa,NR,European Collateralized,Mortgages Other,Mortgages Other,Canada,3.7727063607365845,1.5645742838524056e-07,1.2061276216814803e-06,2.3862882486848868e-06,5.716068977536867e-06,0.00030745516827888534,1.8806415256500175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2WJUA7,BANK OF QUEENSLAND LTD     RegS,BQDAU,1.839,1812499200000000000,94.922063,600000.0,579360.4763606557,4.332213525408746e-05,3.593117570443383,2.956149966612278,2.996984049584887,78.61964948271999,3.109289617486338,SECURED,BBB,AAA,Aaa,NR,European Collateralized,Mortgages Other,Mortgages Other,Australia,2.3562183548366655,9.85238143611652e-08,7.594833277581693e-07,1.4998867834339397e-06,0.00011822477638399026,7.484058375399703e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2WKVS4,SANDVIK AB MTN RegS,SANDSS,2.125,1812326400000000000,95.543578,500000.0,487239.7479234973,3.6433735337460595e-05,3.669000717055027,2.88378603591231,2.915652879689908,84.18552978964097,3.103825136612022,SENIOR,AA,NR,NR,A-,Industrial,Capital Goods,Construction Machinery,Sweden,2.454557823593872,8.861189867224833e-08,7.312460025737758e-07,4.271347427081151e-06,9.549017370224802e-05,4.485718171718562e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY2WPNL7,BADEN-WURTTEMBERG (STATE OF) RegS,BADWUR,1.65,1970265600000000000,90.385735,350000.0,321509.703647541,2.4041140939427445e-05,3.003531607076559,7.41362215511507,7.507209410686248,44.09556021764951,8.10655737704918,SENIOR,AA,NR,NR,AA+,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,3.310346046354206,5.17144321455683e-08,3.9997956507026845e-07,7.937794727692121e-07,1.910059786363545e-06,3.6500189735857266e-06,0.0001088750091895475,6.25513736833014e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRY2XCBT1,ANDALUCIA AUTONOMOUS COMMUNITY OF RegS,ANDAL,2.4,1966896000000000000,92.175689,500000.0,460878.445,3.446254817968355e-05,3.53336238795392,7.254414975184632,7.34608558980829,95.84859729477887,8.01388888888889,SENIOR,,,Baa2,A-,Non - Corporate,Foreign Local Government,Foreign Local Government,Spain,7.041119993905129,1.1414840492594926e-08,8.416083627628888e-07,1.6310991175239492e-06,3.8954775257006274e-06,7.4121776220205154e-06,0.00015897314330178008,7.724070482743756e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRY309BW5,URENCO FINANCE NV MTN RegS,URENCO,3.25,1970697600000000000,96.3165,500000.0,495878.9480874317,3.7079738323960694e-05,3.784417009280538,6.89059651095361,6.965738075205577,117.19844824636053,8.120218579234972,SENIOR,A,NR,Baa1,A-,Non - Corporate,Foreign Agencies,Foreign Agencies,United Kingdom,8.163736933046838,1.551763898176898e-07,1.1138053045786914e-06,2.190082218728583e-06,5.2558491945531465e-06,9.916281851296974e-06,0.0001575132897089526,7.935703085422867e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRY309VT0,ASIAN DEVELOPMENT BANK MTN,ASIA,2.0,2128204800000000000,87.233989,1000000.0,890099.4528415301,6.655788659906018e-05,3.207678954766324,11.155285651152582,11.303875140140324,48.91648592392606,13.112021857923496,SENIOR,AA,AAA,Aaa,AAA,Non - Corporate,Supranational,Supranational,Supranational,5.529458491784919,1.7928522710374678e-07,1.3849416552185022e-06,2.7444576932596295e-06,6.599391630282622e-06,1.2653969000447035e-05,2.165368782178887e-05,0.0002825922036646275,0.0004146643006568087,0.0,0.0,0.0,0.0,0.0
BRY30AQ30,SBAB BANK AB (PUBL) MTN RegS,SBAB,1.875,1765324800000000000,97.180625,750000.0,734310.6301229508,5.4908654861187904e-05,3.703620494553173,1.568577235754946,1.593182979789156,52.33764196434147,1.612021857923498,SRP,A,NR,A1,A+,Non - Corporate,Foreign Agencies,Foreign Agencies,Sweden,0.8338344037988752,3.109391379512159e-07,3.247713042900349e-05,5.3340396494229783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY30BVW8,HERAEUS FINANCE GMBH       RegS,HERAEU,2.625,1812499200000000000,96.174044,500000.0,492560.79377049184,3.683162072537097e-05,3.955115469763792,2.851498417747913,2.882198034235106,111.20320470444267,3.109289617486338,SENIOR,,NR,Baa1,BBB+,Industrial,Capital Goods,Diversified Manufacturing,Germany,3.2050965799978877,1.1723564000631123e-07,9.005814588377609e-07,4.96762367250863e-06,9.460501241653306e-05,4.434855033600795e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY30CJ26,INVESTOR AB       RegS,INVSA,2.75,1970438400000000000,95.325737,600000.0,586606.0613442623,4.3863929569479086e-05,3.418878547588244,7.024391633318092,7.101219721474333,82.34426012942299,8.112021857923496,SENIOR,A,NR,Aa3,AA-,Industrial,Other Industry,Other Industry,Sweden,5.8474468398127115,1.477119454668816e-07,1.1372182181176384e-06,2.246565691949344e-06,5.377292338855066e-06,1.025238868807348e-05,0.00019216659438528504,9.678964860455549e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRY30MTR8,BAYERISCHE LANDESBANK      RegS,BYLAN,1.4,1780963200000000000,95.616474,500000.0,484317.3426775956,3.6215210186892e-05,3.593860419667982,2.034840782768289,2.065196966045722,57.06972390595293,2.109289617486339,SECURED,A,NR,Aaa,NR,European Collateralized,Pfandbriefe Traditional,Pfand Trad Hypo,Germany,1.17860220663641,6.244542611386965e-08,4.82340457554677e-07,6.441256763838514e-05,8.734833122759743e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
